"","days","confirmed.case_mean","confirmed.case_CI95","new.deaths_mean","new.deaths_CI95","ICU_mean","ICU_CI95","newICU_mean","newICU_CI95","ICUover_mean","ICUover_CI95","Ventilator_mean","Ventilator_CI95","smoothed.confirmed_mean","smoothed.confirmed_CI95","smoothed.deaths_mean","smoothed.deaths_CI95","confirmed.case.rate_mean","confirmed.case.rate_CI95","new.deaths.rate_mean","new.deaths.rate_CI95","ICU.rate_mean","ICU.rate_CI95","newICU.rate_mean","newICU.rate_CI95","ICUover.rate_mean","ICUover.rate_CI95","Ventilator.rate_mean","Ventilator.rate_CI95","policy.name","start.stop"
"120",26,393.66,142.737393758468,17.82,6.4284707232747,141.46236299936,45.9213322566468,17.12005982132,5.34832635131715,0,0,125.29476270652,40.5107585381698,382.704631367707,138.901454015697,14.3183048947231,4.65591821292407,6.33799955903585,8.99753200669694,-0.215300996517741,0.245330298388548,-2.64659498426,1.63060747275993,-0.31027529462,0.210546144886364,0,0,-2.34146951146,1.46778488113548,"Non-Essential Businesses","stop"
"121",27,397.3,153.782334538139,12.34,4.45564731099758,138.88595168486,44.8420295258304,16.81715491242,5.23102234078863,0,0,123.0132672367,39.5523306343026,388.836186841481,144.492765178303,14.0838269975031,4.51856521331537,6.13155547377401,8.90130904572198,-0.234477897219967,0.255618208175052,-2.5764113145,1.60355621693611,-0.3029049089,0.202134986924324,0,0,-2.28149546982,1.43986832488394,"Non-Essential Businesses","stop"
"122",28,431.25,172.756467304134,15,8.19751108568936,136.37874925548,43.8130385943659,16.52264108414,5.12429127754116,0,0,120.7908632579,38.6406525956327,393.772377271478,149.435326844426,13.7870947957856,4.36451444793325,4.93619042999759,7.22873160983816,-0.296732201717561,0.256544830757519,-2.50720242938,1.56630611427013,-0.29451382828,0.193846734349494,0,0,-2.2224039788,1.40234175907879,"Non-Essential Businesses","stop"
"123",29,434.833333333333,168.091891786007,13.7755102040816,4.66548118275775,133.9418363589,42.8418136758086,16.2379936465,5.02913287589033,0,0,118.6287377408,37.7825905351113,398.573738336714,153.957340693833,13.446946252017,4.19641638872277,4.80136106523595,6.19878946502051,-0.340148543768548,0.279562290259354,-2.43691289658,1.52204264437983,-0.28464743764,0.185857064333318,0,0,-2.1621255171,1.35866102005684,"Non-Essential Businesses","stop"
"124",30,399.081632653061,152.953219005028,12.6326530612245,4.479394750782,131.5786011149,41.9351765036429,15.96498131528,4.94636141774158,0,0,116.53039706506,36.9843524081043,404.33863165648,159.225439060556,13.1122312290508,4.04093061903501,5.76489331976597,7.08158313448205,-0.334715022966203,0.2805879617063,-2.363235244,1.47393068401706,-0.27301233122,0.177961438442719,0,0,-2.09834067574,1.31205867664893,"Non-Essential Businesses","stop"
"125",0,87.4166666666667,32.5141261171682,1.8936170212766,1.094189176398,23.5331320974694,12.677455385526,5.27210314418367,2.53095395409911,0,0,22.0477051970408,11.5959545314719,102.654672943153,53.8501953048514,1.72204515515138,1.11164757727532,19.5685142506378,15.7900816242075,0.275622085642321,0.135309094595894,3.55393188267347,1.66868856013618,0.806375389714286,0.452230771307166,0,0,3.33623705622449,1.57375865298062,"Gyms","start"
"126",1,104.204081632653,47.5026546626607,1.95744680851064,0.900624513511916,27.7563701666531,14.3316004215917,6.24299531638776,3.00396134043075,0,0,26.0186885631429,13.1573265355113,124.443907043128,69.3826307253104,2.06875694490469,1.21048856596751,21.7892340999749,17.4793051691102,0.346711789753312,0.13883475789182,4.22323806918367,2.10592961197531,0.970892172204082,0.600956585338999,0,0,3.97098336610204,2.00709970471392,"Gyms","start"
"127",2,124.142857142857,65.5954906986753,2.1304347826087,0.960215756753089,32.7918572278367,16.4493877353451,7.4113703227551,3.66770178116907,0,0,30.761628007449,15.1911246835882,148.448017815479,85.8625952880794,2.55524062369758,1.33807294526381,24.0041107723509,17.9450208465405,0.486483678792886,0.24136364561126,5.03548706118367,2.72336841881367,1.16837500636735,0.795683732477875,0,0,4.74293944430612,2.61332454847225,"Gyms","start"
"128",3,211.408163265306,161.401248446225,3.33333333333333,1.46273619054174,38.8095078785102,19.2738013632393,8.81714020253061,4.58373942412409,0,0,36.4390564778163,17.9365123620859,175.711905262955,105.190469738849,3.08059746135549,1.49659197340209,27.2638874474761,20.6993083411466,0.525356837657913,0.263011128840016,6.01765065067347,3.55967117000217,1.40576987977551,1.04179816840539,0,0,5.67742847036735,3.42831574375428,"Gyms","start"
"129",4,255.897959183673,203.191695368356,5.3125,4.22007083736048,46.0008225125714,23.1132441417578,10.5007878307347,5.81260550785739,0,0,43.2325349143673,21.6888384357762,206.158438110309,128.437389352858,3.60971102102976,1.66061254053117,30.4465328473545,24.4431000809742,0.529113559674273,0.233831682848826,7.19131463406122,4.65200418514233,1.68364762820408,1.34174164202116,0,0,6.79347843655102,4.48639547769938,"Gyms","start"
"130",5,267.367346938775,210.146961751374,4.08333333333333,2.34395313776891,54.5845979857347,28.3116910699171,12.5004058897143,7.4074673585098,0,0,51.3505372731633,26.7697589777628,237.759008435875,152.67910146818,4.27427470685373,1.90762680485858,31.6005703255659,25.2378482184264,0.664563685823966,0.353293194341419,8.58377547316327,6.02491867744336,1.99961805897959,1.69219963570916,0,0,8.11800235879592,5.80990318954577,"Gyms","start"
"131",6,176.081632653061,54.4873704020788,5.45833333333333,2.24814565036348,64.7893061154898,35.219358637085,14.8465807931224,9.40830216281645,0,0,61.0059926146327,33.4995356127092,268.844728575333,174.903292065997,5.21108098959742,2.3895642265427,31.0857201394581,23.1715029311276,0.936806282743693,0.644995635522927,10.2047081297551,7.69273632250036,2.34617490340816,2.08301530979084,0,0,9.65545534146939,7.40930036603508,"Gyms","start"
"132",7,306.408163265306,231.513186953429,6.02083333333333,2.64403289107341,76.8177214387755,44.1543972320192,17.557511225551,11.8374152592375,0,0,72.3886608220408,42.1646159183311,300.116751260136,194.735927722898,6.34168541106871,3.09825064968926,31.2720226848025,21.1548787712026,1.13060442147128,0.841237182445265,12.0284153232857,9.64437390735118,2.71093043242857,2.49818720140724,0,0,11.3826682074082,9.27082210995299,"Gyms","start"
"133",8,351.775510204082,199.101496562264,8.16666666666667,4.30350937117621,90.906175407102,55.3727685791971,20.6702774176327,14.6930675181489,0,0,85.7129078601429,52.9902246516459,332.901760376443,214.197721663482,7.56743032960075,3.93546927151688,32.7850091163074,21.2344580386457,1.22574491853204,0.922685431828509,14.0884539683265,11.8403997982157,3.11276619208163,2.91589448037708,0,0,13.324247038102,11.3525538571192,"Gyms","start"
"134",9,369.020408163265,291.525281808171,7.64583333333333,4.85197386169896,107.158508502714,69.061862582879,24.1002073202041,17.9614348309699,0,0,101.062889262122,66.1346682741059,366.182863110892,233.698826643668,8.97434838927663,5.01533064794961,33.2811027344491,21.3996474847687,1.40691805967589,1.14885654130729,16.2523330956122,14.2241675740913,3.42992990257143,3.3188921588078,0,0,15.3499814019796,13.5959052889206,"Gyms","start"
"135",10,410.510204081633,265.879800787248,10.625,5.63196726900547,125.63398079098,85.3057325355971,27.8348267837959,21.591311585185,0,0,118.477379319061,81.6551246160596,399.454420372864,253.48370184885,10.6904475843818,6.47821062073523,33.2715572619721,21.5870712488373,1.71609919510513,1.52964517360595,18.4754722882653,16.7019717868214,3.73461946359184,3.67438890777983,0,0,17.4144900569388,15.9068508952169,"Gyms","start"
"136",11,431.734693877551,246.273097461605,13,8.12071897037108,146.304680229694,104.069701054645,31.8188603534082,25.5053399225194,0,0,137.90585018649,99.4928849689873,434.892996897829,275.166604214912,12.8561897235607,8.49873843304008,35.438576524965,23.6628694820659,2.16574213917892,2.08390347098605,20.6706994387143,19.1580877746008,3.98403356961225,3.95428919333636,0,0,19.4284708674286,18.1710341455108,"Gyms","start"
"137",12,456.612244897959,356.346736105908,15.8297872340426,13.5189390844307,169.002644903531,125.190712765559,35.9354863671837,29.6025800123142,0,0,159.166661135163,119.463551711395,473.084834025723,298.814463674879,15.387931794372,10.977113890282,38.1918371278937,25.756504557398,2.53174207081129,2.52656650483638,22.6979646738367,21.4628932568876,4.11662601377551,4.1336780519516,0,0,21.2608109486735,20.2612139060066,"Gyms","start"
"138",13,477.857142857143,277.606220871699,17.1458333333333,10.8715439278829,193.45010122098,148.366317471256,40.0863611812245,33.7556516674207,0,0,181.96985108749,141.248698599387,510.513197630839,322.047698138767,18.0979491627183,13.646012221232,37.428363605116,24.9343014071856,2.71001736834631,2.70247363140413,24.447456317449,23.4758766569965,4.15087481404082,4.18684239189174,0,0,22.8031899523265,22.0420257065801,"Gyms","start"
"139",14,573.387755102041,339.506166757935,20.3125,15.008733131506,219.216212296939,173.159944607963,44.1519267104898,37.8218857852782,9.20027244081633,18.032533984,205.879241378592,164.402701146156,543.726903672929,342.31125702946,20.809417136917,16.2361828139168,33.21370604209,21.4956097022917,2.71146797419874,2.61431157547754,25.7661110759592,25.0603217259361,4.06556552926531,4.09822073770528,9.20027244081633,18.032533984,23.909390291102,23.3838725656831,"Gyms","start"
"140",15,534.938775510204,357.476233242622,24.3877551020408,19.5970678078805,245.839080369327,199.00296428133,48.0131922753673,41.6526184484945,22.085091244898,43.28677884,230.434738168755,188.357151548264,573.011411695833,360.311812530687,23.7463483690673,19.0544838487487,29.284508022904,19.2032488928556,2.93693123215023,2.84473325473652,26.6228680723878,26.08441307549,3.86126556487755,3.86206540434568,12.8848188040816,25.254244856,24.5554967901633,24.1643850233334,"Gyms","start"
"141",16,613.265306122449,371.562394760288,26.7142857142857,23.4777398117167,272.755732494735,225.229878906152,51.561391494449,45.1051726069106,35.1270917142857,68.84909976,255.084895375286,212.457652068232,599.330511482315,377.568478078347,26.9921593838667,22.3022493314072,26.3190997864816,18.5290161150613,3.24581101479949,3.27950542238125,26.9166521254082,26.4497576144331,3.54819921908163,3.48492191750438,13.0420004693878,25.56232092,24.6501572065306,24.2963749160443,"Gyms","start"
"142",17,630.061224489796,378.434219030644,30.4489795918367,21.6346481367273,299.372321177694,251.114862973216,54.7067912092653,48.0558642273902,47.9675285306122,94.01635592,279.257347213939,236.001773422007,621.187588857226,392.755160537639,30.1865649433424,25.5483050969538,21.8570773749112,16.3733906248817,3.19440555947569,3.27869487489615,26.6165886829592,26.0961951714555,3.14539971481633,2.9870328376866,12.8404368163265,25.16725616,24.1724518386531,23.7322716245214,"Gyms","start"
"143",18,701.469387755102,464.729000457973,34.7755102040816,36.1087053215703,325.105705625082,275.919876736992,57.3846647396531,50.4103474062524,62.5706037408163,118.061235944473,302.400274945939,258.28766706909,637.255805790576,404.617881720693,33.0166257288516,28.3576469188472,16.0682169333503,12.9923821093445,2.83006078550918,2.83928943895604,25.7333844473878,25.0126184697393,2.67787353038776,2.40058579086086,14.6030752102041,24.3883065229078,23.142927732,22.474114648237,"Gyms","start"
"144",19,690.34693877551,474.195192088659,40.0204081632653,37.2972581655363,349.423544852429,298.947306880188,59.5595572324898,52.1124267703427,77.6639150020408,140.573396031705,324.021639695408,278.666182922803,647.583837605923,413.213917416776,35.6506715183753,30.9576425685031,10.3280318153472,9.95320395001809,2.63404578952372,2.62397557977183,24.3178392273469,23.2419307919015,2.17489249283673,1.77100787350076,15.0933112612245,23.2807742143958,21.6213647494694,20.5776232473486,"Gyms","start"
"145",20,647.408163265306,409.562448473978,34.2040816326531,28.2709874842272,371.877093525449,319.590349038925,61.2257701607551,53.1477036390052,91.3361037204082,160.874232838743,343.720385429837,296.589524590503,652.735998561267,419.28942534498,38.3093432174431,33.6433770025001,5.15216095534321,8.38334979067966,2.65867169906774,2.70404688720601,22.4535486730204,20.8797979643808,1.66621292826531,1.16269979815174,13.6721887183673,20.8883376747982,19.6987457344286,18.1500625761112,"Gyms","start"
"146",21,601.102040816327,383.952087635945,34.2448979591837,24.201145978376,392.122099343918,337.37155095633,62.403586282898,53.5396165508404,103.297690883673,178.393135077071,361.20516688249,311.647004999946,654.443504718781,422.904857508822,40.7817396867343,36.0818931743256,1.70750615751446,7.09180702306957,2.47239646929122,2.45642973787742,20.2450058184694,18.0649486613684,1.17781612214286,0.70543126433604,11.9615871632653,18.0268164475706,17.4847814526531,15.3402867856393,"Gyms","start"
"147",22,628.204081632653,363.372465385037,48.4081632653061,44.5288011665858,409.928434170796,351.967642028728,63.1344138536735,53.3440734666693,113.353626159184,192.753522776834,376.301277664041,323.586125235187,653.158216862964,424.015535212989,42.8737677379318,37.9407818938507,-1.2852878558169,6.38639007491008,2.09202805119746,1.88938970472383,17.8063348268775,14.9698962916029,0.730827570775515,0.68574961176751,10.0559352755102,14.8624628022505,15.096110781551,12.330713699777,"Gyms","start"
"148",23,662.408163265306,476.325834277336,46.0612244897959,44.5823403004673,425.177784806306,363.216443738405,63.4739358770816,52.6407061824904,121.405008030612,203.760590286859,388.94543503102,332.315334584437,648.617672974268,421.904506111821,44.7114989303,39.2825969724507,-4.54054388869656,7.85974221609841,1.83773119236824,1.43159279483204,15.2493506355102,11.7935037434393,0.339522023408163,1.01804767350043,8.05138187142858,11.5826377268924,12.6441573669796,9.33637840289849,"Gyms","start"
"149",24,692.428571428571,458.549734707153,48.5510204081633,43.7105791923801,437.837398908939,371.107407477614,63.4837512998776,51.5218878290652,127.440013489796,211.382595177933,399.160181815816,337.89048748604,642.145133503195,416.768142694194,46.4680615280349,40.3406771522185,-6.47253947107259,9.6500296980125,1.75656259773489,1.2473259514287,12.6596141026327,8.77263689325237,0.0098154227959157,1.38464378055059,6.03500545918366,8.40036456239513,10.2147467847959,6.63996121804191,"Gyms","start"
"150",25,634.469387755102,452.826521455329,47.4081632653061,38.0243676256862,447.979357106551,375.755006146983,63.2261316061633,50.0845770798469,131.873139200816,215.707191450678,407.060930906184,340.485645709111,636.658298088978,409.891244658526,47.9630332577309,41.0373572868041,-5.4868354142175,9.88648922342556,1.49497172969605,1.00811189448925,10.1419581976122,6.24741320201689,-0.257619693714285,1.69057395136236,4.43312571102042,5.64301149366804,7.90074909036734,4.72219118242278,"Gyms","start"
"151",26,628.387755102041,383.893635616256,48.3673469387755,42.0654260250228,455.724486141367,377.372568777501,62.7608709749592,48.4239945343621,135.057408115918,216.941725564435,412.806969796347,340.363285458564,634.186150188846,402.531916740418,48.9494332112092,41.2879908855628,-2.47214790013144,9.70283216615122,0.986399953478267,0.742922359425513,7.74512903481636,4.82494766157217,-0.465260631204083,1.91507376996458,3.18426891510203,4.28549004912846,5.74603889016328,4.30646058578026,"Gyms","start"
"152",27,543.938775510204,357.851362532919,46.1224489795918,40.0899247525693,461.235803088388,376.242891691714,62.1417097712245,46.6274334476537,136.484899987755,215.401523435366,416.590322517776,337.842886534832,632.169006788058,393.140376835254,49.1332948197612,40.8056333249703,-2.01714340078814,12.0441858882625,0.183861608552005,0.875817300230068,5.5113169470204,5.05102688180053,-0.619161203734691,2.05753947849227,1.42749187183674,4.49871605568657,3.78335272142855,5.30023426932328,"Gyms","start"
"153",28,645.666666666667,329.025825574582,48.7916666666667,37.2573960861541,464.703361693122,372.692401691576,61.4147256267143,44.7702539828623,136.309169906122,211.415006291326,418.619476942367,333.27344404352,629.687008087934,380.91284997236,48.7180226635601,39.6525850293163,-2.48199870012426,15.635259471013,-0.415272156201077,1.44425841240936,3.46755860473469,6.3689376887443,-0.726984144510204,2.12573807051792,-0.175730081632655,5.92721962352786,2.02915442459184,6.7728949827498,"Gyms","start"
"154",29,596.510204081633,344.568974033744,51.1836734693878,44.0069267275051,466.333431905694,367.070610302152,60.6180569495918,42.9139293408673,134.700850495918,205.336748525691,419.10799176198,327.011936368745,627.824952680333,368.031477311788,48.1845871176817,38.2526562143854,-1.86205540760046,16.8862626238457,-0.533435545878401,1.66820707133505,1.63007021257142,7.95153898910248,-0.796668677122451,2.13136827121029,-1.60831941020409,7.60233304083554,0.488514819612248,8.20284245189064,"Gyms","start"
"155",30,669.69387755102,476.872786810067,55.7755102040816,42.4397580891629,466.341602165082,359.735099585867,59.7815045134286,41.1049727991521,131.841873922449,197.532020444613,418.267777959633,319.408201591983,628.176412008542,356.468402656197,47.8879581616634,37.0132035199685,0.351459328208601,15.6353738412202,-0.296628956018319,1.46800297670118,0.00817025938777046,9.42635132999709,-0.836552436163263,2.0879857687214,-2.85897657346937,9.13968954334699,-0.840213802346954,9.41492688077714,"Gyms","start"
"156",0,344.479166666667,106.199360210903,19.0833333333333,6.5457019446344,173.996558805937,53.0842366599014,20.8774302220208,6.14365798407264,0,0,154.195867394792,46.7648127429558,331.489414926756,89.8750749695937,17.8677674905984,5.27998415912455,-3.72036937000837,5.08293145465202,-0.460291745455488,0.357353802251018,-3.611869546,1.82873914337572,-0.460934455895834,0.223685672405482,0,0,-3.25017410158333,1.633634141327,"Food and Drink","stop"
"157",1,336.45652173913,102.073632292675,19.4782608695652,5.5864581838816,170.413001312979,51.7792045830641,20.4261441654792,6.01111752238831,0,0,150.973853321146,45.6105557874933,327.841701076823,87.9047580319311,17.4213247195943,5.12647591347751,-3.64771384993333,3.75657915309857,-0.446442771004154,0.372888168973533,-3.58355749295833,1.78053000298756,-0.451286056541666,0.21370945836914,0,0,-3.22201407364584,1.58933053577397,"Food and Drink","stop"
"158",2,317.586956521739,86.7274177176829,15.0652173913043,4.87321349899256,166.870584147292,50.5460132686879,19.9853006305833,5.88723189782986,0,0,147.791687260125,44.5212719676804,324.064157536274,86.3133226449719,16.9970765505386,5.00620594497084,-3.77754354054897,3.44756259808166,-0.424248169055694,0.359107890874566,-3.5424171656875,1.72693291219543,-0.440843534895833,0.202563279237453,0,0,-3.18216606102083,1.53979018593382,"Food and Drink","stop"
"159",3,334.468085106383,81.0154634050241,14.9787234042553,4.37573628710309,163.380104611208,49.3845867914174,19.555117571625,5.77052485171321,0,0,144.659137361687,43.4962834889291,320.060813523496,84.9792518084909,16.6019572102774,4.90667623466443,-4.00334401277798,3.6598297513989,-0.395119340261174,0.309573477801507,-3.49047953608333,1.66753787380535,-0.430183058958334,0.190660818636037,0,0,-3.1325498984375,1.48458252962845,"Food and Drink","stop"
"160",4,359.541666666667,104.244417657287,17.7083333333333,6.53167155284401,159.949970034125,48.2922942161289,19.1354020492083,5.65925727748289,0,0,141.583683053896,42.5325328014842,315.776574035985,83.6284827901762,16.2464389865587,4.81298436093789,-4.28423948751109,3.8464720034402,-0.355518223718695,0.239228073007965,-3.43013457708333,1.60228193916369,-0.419715522416666,0.178661411775936,0,0,-3.07545430779167,1.42375454269844,"Food and Drink","stop"
"161",5,304.5625,80.1334106120594,18.0208333333333,5.84179068650537,156.586211450771,47.2640836567343,18.7256982463125,5.55158148373306,0,0,138.570524018813,41.624743820848,311.08985036557,81.9548618245505,15.8701213399813,4.69855846033097,-4.68672367041459,4.12164213704613,-0.376317646577426,0.208941165384021,-3.36375858335417,1.53172702906838,-0.409703802895833,0.167373027695858,0,0,-3.01315903508333,1.35808420152314,"Food and Drink","stop"
"162",6,291.041666666667,81.343662635787,13.6458333333333,5.92543316064344,153.292683418604,46.2927938292744,18.3254064895625,5.44567886300509,0,0,135.622791321604,40.7657681552167,306.269257903309,80.1702304741811,15.4721277663311,4.57817253856849,-4.82059246226071,4.41169305727888,-0.397993573650217,0.200450554150145,-3.29352803216667,1.45732036876377,-0.40029175675,0.157741700159386,0,0,-2.94773269720834,1.28928462814406,"Food and Drink","stop"
"163",7,308.666666666667,96.5744056099365,13,4.45628586245802,150.0713369845,45.3695850260953,17.933901413875,5.33987886098407,0,0,132.741831702688,39.9470487027583,301.660089068084,78.6872109378451,15.0597027065662,4.45513595655423,-4.60916883522573,4.58861674984173,-0.412425059764867,0.198451405927344,-3.22134643410417,1.38149393409601,-0.3915050756875,0.150661650816711,0,0,-2.88095961891667,1.22003442378942,"Food and Drink","stop"
"164",8,288.808510638298,88.6017105091632,17.531914893617,5.69232312987086,146.9225328225,44.4844489460096,17.5506309452083,5.23277071252842,0,0,129.927551548792,39.1591566581879,298.165562346316,77.8502084883231,14.66141953382,4.33581280344828,-3.49452672176741,4.68939097079179,-0.398283172746215,0.192458262805941,-3.148804162,1.30762208172957,-0.383270468666666,0.146741675208827,0,0,-2.81428015389583,1.15384691175127,"Food and Drink","stop"
"165",9,295.085106382979,83.6481588916922,14.7234042553191,4.86139432621372,143.845654013562,43.6269071713668,17.1752943296458,5.12335183691073,0,0,127.179043219167,38.3924843360559,296.070250031716,77.7288347056903,14.3230487546196,4.2184432426063,-2.09531231460005,4.94901979722307,-0.338370779200419,0.204700614801817,-3.0768788089375,1.23969734869617,-0.3753366155625,0.146119396688651,0,0,-2.748508329625,1.094668140086,"Food and Drink","stop"
"166",10,284.083333333333,73.967542190044,11.7083333333333,3.5926816784995,140.839747702688,42.7867508724819,16.8079476072083,5.01109156054317,0,0,124.495219883542,37.6379464270022,294.827523601489,78.1073335819807,14.0262124856307,4.09932451158066,-1.24272643022771,5.06694913448245,-0.296836268988901,0.230563115777417,-3.005906310875,1.18180481646049,-0.3673467224375,0.148333226515578,0,0,-2.683823335625,1.04627817150029,"Food and Drink","stop"
"167",11,291.770833333333,81.9091778319487,16.8541666666667,5.75175446432206,137.903986937646,41.9547218864802,16.4489540641667,4.89593344430713,0,0,121.875265268812,36.8875956521415,293.958434917586,78.6373369027728,13.7525380055913,3.98763042179774,-0.869088683902943,4.65906063063474,-0.273674480039419,0.229701603830324,-2.93576076504167,1.13748047096002,-0.358993543041667,0.152521580126436,0,0,-2.61995461472917,1.01160618260546,"Food and Drink","stop"
"168",12,312.125,83.0459373912932,13.875,4.52778962637502,135.038087720958,41.1231589464854,16.0990352925417,4.77832335582177,0,0,119.319018843646,36.1351750722477,293.407370423817,79.0460839751567,13.4808987417125,3.89104387263196,-0.551064493768865,4.15750472440605,-0.271639263878736,0.203213067777467,-2.8658992166875,1.10890585453078,-0.349918771625,0.157645442674825,0,0,-2.55624642516667,0.991980628604811,"Food and Drink","stop"
"169",13,297.75,92.4440725270694,12.1666666666667,5.54443383693088,132.242625132167,40.2865256687494,15.7591863387292,4.65911972577783,0,0,116.827248372354,35.3765369348664,293.466379293832,79.3968837687916,13.2485546485166,3.83009552090735,0.0590088700153539,4.12383322420102,-0.232344093195948,0.17418864328337,-2.79546258879167,1.09632209013795,-0.3398489538125,0.162764887337548,0,0,-2.49177047129167,0.986741967718666,"Food and Drink","stop"
"170",14,281.854166666667,85.9590598411799,11.9791666666667,4.4967935762601,129.519164217687,39.441724407968,15.4305083582292,4.53946220372538,0,0,114.401739404917,34.6098538547923,294.190181060177,79.8969490523988,13.0490002251599,3.79794742789746,0.723801766344659,4.17607870135538,-0.199554423356664,0.162764419464096,-2.72346091447916,1.09793112768131,-0.3286779805,0.167156697028673,0,0,-2.4255089674375,0.993405539681914,"Food and Drink","stop"
"171",15,330.787234042553,102.7963331745,13.531914893617,4.63011619165179,126.870260683979,38.5881560805567,15.1141679520417,4.42067522000089,0,0,112.045246113833,33.8355904527092,295.245488556895,80.5361604358638,12.8369715923344,3.76547782275794,1.05530749671826,3.94735705639211,-0.212028632825499,0.145999080057214,-2.64890353370833,1.11032712151724,-0.3163404061875,0.17035906225604,0,0,-2.35649329108334,1.00829158322319,"Food and Drink","stop"
"172",16,287.916666666667,79.9528354039136,10.0833333333333,3.36652857662168,124.299204946354,37.7275056761483,14.8112279728958,4.30411722533308,0,0,109.761191610792,33.0562267044977,296.056272514365,81.2539077114052,12.6057728996051,3.7110665649968,0.810783957469989,3.70941684999141,-0.231198692729349,0.135716986951008,-2.571055737625,1.1294310275188,-0.302939979145833,0.172264893067184,0,0,-2.28405450304167,1.0274801535651,"Food and Drink","stop"
"173",17,287.833333333333,81.8367593221979,12.6458333333333,4.32066722086433,121.809599407229,36.8633490505937,14.5224369675833,4.19107297365112,0,0,107.553216389187,32.2758327403573,296.149970980833,81.6679484556358,12.3196808572117,3.61333247263311,0.093698466467698,4.17170522806607,-0.286092042393319,0.179971021425061,-2.489605539125,1.15134906019558,-0.2887910053125,0.173012210924325,0,0,-2.20797522160417,1.04755238206385,"Food and Drink","stop"
"174",18,300.25,84.2710792326493,15.7916666666667,5.33393444639949,119.404921773,36.0007191333045,14.248209750125,4.0827776892313,0,0,105.424713468375,31.4996295671121,296.190735149185,81.9496343154582,12.0021598027964,3.48514702378595,0.0407641683520868,5.09979915018075,-0.317521054415374,0.234113494079994,-2.40467763422916,1.17289612697878,-0.274227217458333,0.172795738539255,0,0,-2.1285029208125,1.06595655719459,"Food and Drink","stop"
"175",19,300.851063829787,90.5468355220936,13.2127659574468,4.99666870831926,117.088127734042,35.1457293358902,13.9885568973542,3.98042176317611,0,0,103.378410297437,30.7336325145207,297.50000924653,82.8048318075601,11.694254066908,3.35739323407382,1.30927409734542,5.61941189920586,-0.307905735888424,0.244822391806098,-2.31679403895833,1.19171750551577,-0.259652852770833,0.171713105476975,0,0,-2.0463031709375,1.08098292537221,"Food and Drink","stop"
"176",20,299.31914893617,86.2870969112436,9.34042553191489,3.27709444176777,114.861201991687,34.3052362310932,13.742968938375,3.88508622645773,0,0,101.415926714479,29.9843522906848,300.309074633847,84.4959513655608,11.425853340934,3.24761137736081,2.80906538731694,5.47515828265863,-0.268400725973916,0.201396326715232,-2.22692574235417,1.20614482312155,-0.245587958979167,0.169648812448636,0,0,-1.96248358295833,1.09151180737194,"Food and Drink","stop"
"177",21,311.895833333333,99.2465628841194,11.8958333333333,3.90879373016035,112.724674810646,33.4865559023195,13.5104188517083,3.79768739912521,0,0,99.5373122732917,29.2585449420466,304.192298667336,86.9162071125212,11.1804516725175,3.15799545999676,3.88322403348932,5.09526716756796,-0.245401668416516,0.161260041350781,-2.13652718104167,1.21479416737999,-0.232550086666667,0.166194585264949,0,0,-1.8786144411875,1.09655382634989,"Food and Drink","stop"
"178",22,317.208333333333,97.422111023386,9.95833333333333,4.42136013832997,110.677248097146,32.6972078986911,13.2894064736458,3.7188522833322,0,0,97.7407097755,28.5629738740845,308.883753384381,89.9251636157223,10.9264241974989,3.08218825543578,4.69145471704461,4.93175234976416,-0.254027475018647,0.161746504193037,-2.0474267135,1.21603370763957,-0.2210123780625,0.160738302986594,0,0,-1.79660249779167,1.09470588723952,"Food and Drink","stop"
"179",23,299.5625,99.4403865034329,8.72916666666667,3.28299719046491,108.715586463583,31.9445368816799,13.0779873474375,3.64871161405951,0,0,96.0221957858125,27.9040318719981,314.361466635951,93.6557726410652,10.6720550230002,3.01256394503887,5.47771325157006,5.4186107010525,-0.254369174498709,0.151840352245917,-1.9616616335625,1.20775718735627,-0.211419126208333,0.152821431314516,0,0,-1.7185139896875,1.08396027572437,"Food and Drink","stop"
"180",24,303.270833333333,90.2747728617107,11.3541666666667,4.32578767305063,106.834376646,31.235141627758,12.8740485098958,3.58686112733641,0,0,94.3758915203958,27.2871674678028,320.81973002239,98.274062800905,10.4180854666315,2.93548810848183,6.4582633864391,6.70098622814894,-0.253969556368678,0.137362396200752,-1.88120981758333,1.18777054790335,-0.203938837541667,0.1426378470176,0,0,-1.64630426541667,1.06217241851202,"Food and Drink","stop"
"181",25,326.875,106.066314260206,10.8958333333333,3.25878914979371,105.026868028271,30.5742514373796,12.6758144536042,3.53256857139444,0,0,92.7945610097708,26.7162939175028,328.434653369512,103.843892832851,10.1969059447566,2.84770166384025,7.61492334712179,7.96548400783295,-0.2211795218749,0.157534818294232,-1.80750861772917,1.15470875395225,-0.198234056291667,0.131361882899945,0,0,-1.581330510625,1.02807149962224,"Food and Drink","stop"
"182",26,363.787234042553,128.647434378202,12.1276595744681,4.30725920253292,103.285944847167,29.9653601347129,12.4823223012292,3.48514668868794,0,0,91.2707395115417,26.1935137722263,337.191105871234,110.311800118906,10.0216152935305,2.76473623298135,8.75645250172212,8.76003754866488,-0.175290651226035,0.185816446391941,-1.74092318110417,1.10911754348555,-0.193492152375,0.121033300867733,0,0,-1.52382149822917,0.982416989098259,"Food and Drink","stop"
