"","state.name","date","total.pop","confirmed.case","new.deaths","ICU","newICU","ICUover","Ventilator","smoothed.confirmed","smoothed.deaths","confirmed.case.rate","new.deaths.rate","ICU.rate","newICU.rate","ICUover.rate","Ventilator.rate"
"8280","New York",2020-06-02,19790367.07,1361,53,877.4589986,100.5995331,0,775.5779431,1164.60632338248,84.6819387842366,-40.4476488808909,-3.02706718515552,-26.2352542,-2.4286875,0,-22.3830018
"8281","New York",2020-06-03,19790367.07,1043,52,852.8270507,98.0673059,0,754.4036352,1106.44883092109,82.0010897662412,-58.1574924613976,-2.68084901799533,-24.6319479,-2.53222720000001,0,-21.1743078999999
"8282","New York",2020-06-04,19790367.07,1053,159,829.3026153,95.38539293,0,733.9945382,1034.98362071443,79.7160053753339,-71.4652102066577,-2.28508439090736,-23.5244354,-2.68191297,0,-20.4090970000001
"8283","New York",2020-06-05,19790367.07,1042,62,806.4269178,92.52353279,0,713.9468627,964.061667393642,77.6791056304013,-70.9219533207872,-2.0368997449326,-22.8756975,-2.86186013999999,0,-20.0476755
"8284","New York",2020-06-06,19790367.07,1083,45,783.7981855,89.4735237,0,693.9152736,907.533945589855,75.7428105503302,-56.5277218037868,-1.93629508007106,-22.6287322999999,-3.05000909,0,-20.0315891
"8285","New York",2020-06-07,19790367.07,777,96,761.0937605,86.25143494,0,673.6334329,865.440435039186,74.0585405620556,-42.0935105506688,-1.68426998827466,-22.704425,-3.22208876000001,0,-20.2818407
"8286","New York",2020-06-08,19790367.07,712,45,738.0865894,82.89370352,0,652.9288207,827.988565326061,72.5984191678309,-37.4518697131252,-1.46012139422469,-23.0071711000001,-3.35773141999999,0,-20.7046122
"8287","New York",2020-06-09,19790367.07,690,42,714.6535771,79.44981827,0,631.728658,794.280485854071,70.945920999521,-33.7080794719895,-1.6524981683099,-23.4330123,-3.44388525000001,0,-21.2001627
"8288","New York",2020-06-10,19790367.07,664,84,690.773094,75.97439719,0,610.055059,763.41834602681,68.6845206889907,-30.8621398272614,-2.26140031053029,-23.8804831,-3.47542107999999,0,-21.673599
"8289","New York",2020-06-11,19790367.07,724,39,666.5118981,72.52076817,0,588.0101051,738.358167003608,65.6640941296353,-25.060179023202,-3.02042655935539,-24.2611959,-3.45362902000001,0,-22.0449539
"8290","New York",2020-06-12,19790367.07,821,181,642.002791,69.13798054,0,565.7525847,720.525435962035,62.31984194624,-17.8327310415729,-3.34425218339527,-24.5091071000001,-3.38278763,0,-22.2575204
"8291","New York",2020-06-13,19790367.07,912,38,617.4172432,65.86846466,0,543.4706797,706.726501333041,59.1132258677544,-13.7989346289941,-3.20661607848557,-24.5855478,-3.26951588,0,-22.2819050000001
"8292","New York",2020-06-14,19790367.07,694,32,592.9414052,62.74704669,0,521.3586197,693.767711547575,56.5057076231282,-12.9587897854664,-2.60751824462622,-24.4758380000001,-3.12141797,0,-22.11206
"8293","New York",2020-06-15,19790367.07,623,34,568.7611788,59.80152643,0,499.6025535,681.702705752429,54.0775839966254,-12.0650057951452,-2.4281236265028,-24.1802263999999,-2.94552026,0,-21.7560662
"8294","New York",2020-06-16,19790367.07,630,52,545.0553189,57.05259151,0,478.3744983,672.206781816487,51.3443024532697,-9.49592393594264,-2.73328154335569,-23.7058599000001,-2.74893492,0,-21.2280552
"8295","New York",2020-06-17,19790367.07,561,32,521.992804,54.51355211,0,457.8305766,664.51877625383,48.6700507431502,-7.68800556265728,-2.67425171011951,-23.0625149,-2.5390394,0,-20.5439217000001
"8296","New York",2020-06-18,19790367.07,626,37,499.7297644,52.19009811,0,438.1088328,657.87752557854,46.4190166163559,-6.64125067528937,-2.25103412679429,-22.2630396,-2.323454,0,-19.7217438
"8297","New York",2020-06-19,19790367.07,794,43,478.4052059,50.08010186,0,419.3260292,655.342736827807,45.4774335930534,-2.53478875073267,-0.941583023302542,-21.3245585,-2.10999625,0,-18.7828036
"8298","New York",2020-06-20,19790367.07,707,69,458.1367523,48.17486332,0,401.5746695,657.761531690056,45.7460149561266,2.41879486224809,0.268581363073231,-20.2684536,-1.90523854,0,-17.7513597
"8299","New York",2020-06-21,19790367.07,665,44,439.0153894,46.45993611,0,384.9193696,661.053868656219,46.110668099741,3.2923369661637,0.364653143614341,-19.1213629,-1.71492721,0,-16.6552999
"8300","New York",2020-06-22,19790367.07,555,53,421.1010953,44.9175801,0,369.3945738,661.139706217233,45.4573004180618,0.0858375610137045,-0.653367681679221,-17.9142941,-1.54235601,0,-15.5247958
"8301","New York",2020-06-23,19790367.07,598,57,404.4205808,43.52892155,0,355.0043925,656.711761474327,43.0903282254061,-4.42794474290565,-2.3669721926557,-16.6805145,-1.38865855,0,-14.3901813
"8302","New York",2020-06-24,19790367.07,575,26,388.9682386,42.27508707,0,341.7251545,650.691311510424,39.700220554997,-6.0204499639035,-3.39010767040902,-15.4523422,-1.25383448,0,-13.279238
"8303","New York",2020-06-25,19790367.07,738,42,374.7108606,41.13793351,0,329.5107857,645.341154788994,36.2519638793591,-5.35015672143004,-3.44825667563793,-14.257378,-1.13715355999999,0,-12.2143688
"8304","New York",2020-06-26,19790367.07,804,43,361.5942757,40.10066348,0,318.2992852,642.924089773509,33.7105446710167,-2.4170650154847,-2.54141920834244,-13.1165849,-1.03727003,0,-11.2115005
"8305","New York",2020-06-27,19790367.07,697,27,349.550649,39.14792344,0,308.0194068,644.993872168112,31.8685067786382,2.06978239460318,-1.84203789237845,-12.0436267,-0.952740040000002,0,-10.2798784
"8306","New York",2020-06-28,19790367.07,624,29,338.5031074,38.26559828,0,298.5946662,649.7444499735,30.0224100115181,4.75057780538771,-1.84609676712012,-11.0475416,-0.882325160000001,0,-9.42474060000001
"8307","New York",2020-06-29,19790367.07,864,7,328.3684487,37.4407241,0,289.945454,654.398910097974,28.3932647831195,4.65446012447387,-1.62914522839863,-10.1346587,-0.824874180000002,0,-8.64921220000002
"8308","New York",2020-06-30,19790367.07,0,26,319.0585717,36.66120796,0,281.9899275,656.180339449836,27.2020815069055,1.78142935186179,-1.19118327621399,-9.30987699999997,-0.779516139999998,0,-7.95552649999996
"8309","New York",2020-07-01,19790367.07,628,11,310.4819302,35.91597729,0,274.6449916,652.668237457589,26.9665155394805,-3.51210199224681,-0.235565967424989,-8.57664149999999,-0.745230669999998,0,-7.3449359
"8310","New York",2020-07-02,19790367.07,872,21,302.5453083,35.19530411,0,267.8275922,645.895509170008,27.6007125434749,-6.77272828758043,0.634197003994409,-7.93662190000003,-0.720673179999999,0,-6.8173994
"8311","New York",2020-07-03,19790367.07,919,73,295.1557128,34.49061564,0,261.4561101,639.765349925804,28.4204183913909,-6.13015924420483,0.819705847916055,-7.38959549999998,-0.704688470000001,0,-6.37148210000004
"8312","New York",2020-07-04,19790367.07,725,21,288.2227163,33.79462211,0,255.4521536,638.180955063684,28.7413789557309,-1.58439486211978,0.320960564339948,-6.9329965,-0.695993530000003,0,-6.00395649999999
"8313","New York",2020-07-05,19790367.07,536,50,281.660961,33.10132621,0,249.7424714,641.691166991675,28.7418636983422,3.51021192799124,0.0004847426112633,-6.56175530000002,-0.693295899999995,0,-5.7096822
"8314","New York",2020-07-06,19790367.07,516,13,275.3921527,32.40572907,0,244.2604774,647.67791411674,28.8736764260122,5.98674712506499,0.131812727670063,-6.26880829999999,-0.695597140000004,0,-5.48199399999999
"8315","New York",2020-07-07,19790367.07,590,25,269.3466319,31.70392454,0,238.947427,655.294020775992,28.8628645286534,7.61610665925195,-0.0108118973588134,-6.04552080000002,-0.70180453,0,-5.31305040000001
"8316","New York",2020-07-08,19790367.07,691,8,263.4636163,30.99292729,0,233.7524755,663.692311306544,28.435475396178,8.39829053055212,-0.427389132475373,-5.88301559999996,-0.710997249999998,0,-5.1949515
"8317","New York",2020-07-09,19790367.07,588,33,257.6907332,30.2703957,0,228.6321872,675.49991703999,27.2067989908519,11.8076057334455,-1.2286764053261,-5.7728831,-0.722531589999999,0,-5.1202883
"8318","New York",2020-07-10,19790367.07,790,48,251.9831438,29.53454841,0,223.5496974,691.065592127365,25.34612568022,15.5656750873753,-1.86067331063196,-5.70758940000002,-0.735847290000002,0,-5.08248979999999
"8319","New York",2020-07-11,19790367.07,727,12,246.302823,28.78419287,0,218.4740351,706.12459513495,23.410503462113,15.0590030075847,-1.93562221810694,-5.6803208,-0.750355540000001,0,-5.0756623
"8320","New York",2020-07-12,19790367.07,679,7,240.6180754,28.01872624,0,213.3797043,716.412184629023,21.956980334362,10.2875894940731,-1.45352312775102,-5.68474759999998,-0.765466629999999,0,-5.09433080000002
"8321","New York",2020-07-13,19790367.07,559,46,234.9030422,27.23814753,0,208.24625,722.620191324359,21.0130067344129,6.20800669533651,-0.943973599949086,-5.71503320000002,-0.78057871,0,-5.13345429999998
"8322","New York",2020-07-14,19790367.07,913,13,229.1373811,26.44303401,0,203.0579774,727.981586540549,20.2285074693576,5.36139521618998,-0.784499265055317,-5.76566109999999,-0.795113519999997,0,-5.1882726
"8323","New York",2020-07-15,19790367.07,834,19,223.3061773,25.63454246,0,197.8038877,732.043339751095,19.5942420914957,4.06175321054559,-0.634265377861915,-5.8312038,-0.808491550000003,0,-5.25408970000001
"8324","New York",2020-07-16,19790367.07,767,18,217.4003133,24.81468801,0,192.478051,734.352420429498,19.1009701531268,2.30908067840369,-0.493271938368906,-5.90586400000001,-0.819854449999998,0,-5.3258367
"8325","New York",2020-07-17,19790367.07,778,17,211.4165907,23.98623566,0,187.0797513,733.812865382405,18.9041072696439,-0.539555047093017,-0.196862883482904,-5.98372259999999,-0.828452350000003,0,-5.3982997
"8326","New York",2020-07-18,19790367.07,752,15,205.3574307,23.15245641,0,181.613241,730.335961241944,18.9916091304636,-3.4769041404619,0.0875018608197529,-6.05915999999999,-0.833779249999999,0,-5.46651030000001
"8327","New York",2020-07-19,19790367.07,509,18,199.2305182,22.31708081,0,176.0874088,724.979552219839,19.1030453989212,-5.35640902210457,0.111436268457535,-6.1269125,-0.835375599999999,0,-5.5258322
"8328","New York",2020-07-20,19790367.07,519,10,193.0481351,21.4839605,0,170.5151484,718.801482527818,18.9779857383516,-6.17806969202104,-0.125059660569551,-6.18238310000001,-0.833120310000002,0,-5.5722604
"8329","New York",2020-07-21,19790367.07,855,14,186.8264541,20.65697586,0,164.9126993,710.311755175013,18.7694532941663,-8.48972735280506,-0.208532444185316,-6.22168099999999,-0.826984639999999,0,-5.60244909999997
"8330","New York",2020-07-22,19790367.07,706,38,180.5846309,19.84001643,0,159.2987745,699.244561789568,18.6840208550626,-11.0671933854445,-0.0854324391037373,-6.2418232,-0.816959430000001,0,-5.61392480000001
"8331","New York",2020-07-23,19790367.07,810,37,174.3440061,19.03702146,0,153.6938313,688.494029511729,18.5415825493046,-10.7505322778391,-0.142438305758013,-6.24062480000001,-0.80299497,0,-5.60494320000001
"8332","New York",2020-07-24,19790367.07,758,2,168.1277305,18.25212034,0,148.1197529,680.95428548174,18.1620325051564,-7.53974402998927,-0.379550044148136,-6.21627559999999,-0.784901119999997,0,-5.57407839999999
"8333","New York",2020-07-25,19790367.07,748,12,161.9603105,17.48936045,0,142.5994346,676.640560784835,17.2389942650651,-4.3137246969053,-0.923038240091287,-6.16742000000002,-0.762759890000002,0,-5.52031830000001
"8334","New York",2020-07-26,19790367.07,532,22,155.8675894,16.75279938,0,137.1567846,673.17079390611,15.8595634933858,-3.46976687872518,-1.3794307716793,-6.09272109999998,-0.73656107,0,-5.44264999999999
"8335","New York",2020-07-27,19790367.07,613,14,149.8766989,16.0464827,0,131.8166895,669.843173085602,14.4338425012449,-3.32762082050795,-1.4257209921409,-5.99089050000001,-0.70631668,0,-5.34009510000001
"8336","New York",2020-07-28,19790367.07,535,8,144.0157304,15.37420579,0,126.6047276,665.955886563348,13.3719335997689,-3.88728652225382,-1.06190890147608,-5.86096850000001,-0.672276909999999,0,-5.21196189999999
"8337","New York",2020-07-29,19790367.07,711,5,138.3132603,14.73952266,0,121.546736,661.959724628888,12.7200677071353,-3.99616193445934,-0.651865892633523,-5.7024701,-0.634683129999999,0,-5.05799160000001
"8338","New York",2020-07-30,19790367.07,779,26,132.7976931,14.14569321,0,116.668197,658.719892020545,12.2071707403534,-3.23983260834393,-0.512896966781945,-5.51556719999999,-0.593829450000001,0,-4.87853899999999
"8339","New York",2020-07-31,19790367.07,642,6,127.4966834,13.59547808,0,111.993714,656.156198651525,11.7673875087963,-2.56369336902003,-0.439783231557039,-5.30100970000001,-0.55021513,0,-4.67448300000001
"8340","New York",2020-08-01,19790367.07,754,5,122.4362998,13.09101194,0,107.546252,654.188454435037,11.3348628218375,-1.96774421648786,-0.432524686958798,-5.06038359999999,-0.50446614,0,-4.447462
"8341","New York",2020-08-02,19790367.07,531,16,117.640433,12.63394883,0,103.3466162,652.277710291296,10.9197009886661,-1.91074414374054,-0.415161833171442,-4.7958668,-0.45706311,0,-4.1996358
"8342","New York",2020-08-03,19790367.07,542,9,113.130408,12.2254422,0,99.41312892,650.174465563625,10.5624919832293,-2.10324472767104,-0.357209005436818,-4.510025,-0.40850663,0,-3.93348727999999
"8343","New York",2020-08-04,19790367.07,746,6,108.9245336,11.86603267,0,95.76124252,648.232702799892,10.2431091120377,-1.94176276373287,-0.319382871191635,-4.2058744,-0.359409530000001,0,-3.65188640000001
"8344","New York",2020-08-05,19790367.07,639,29,105.0380764,11.55594454,0,92.40354042,646.806404547966,9.94142568160176,-1.42629825192603,-0.301683430435894,-3.88645720000001,-0.310088129999999,0,-3.3577021
"8345","New York",2020-08-06,19790367.07,702,6,101.4834019,11.29508875,0,89.34989989,647.161623807553,9.64165432543543,0.355219259587329,-0.299771356166325,-3.55467449999999,-0.260855790000001,0,-3.05364053
"8346","New York",2020-08-07,19790367.07,712,4,98.27018721,11.08301801,0,86.60773528,649.298133305149,9.3561392697023,2.13650949759574,-0.285515055733136,-3.21321469,-0.21207074,0,-2.74216461
"8347","New York",2020-08-08,19790367.07,706,8,95.40529456,10.91878671,0,84.18189274,651.670495178805,9.1069512098876,2.3723618736559,-0.249188059814697,-2.86489265,-0.164231300000001,0,-2.42584254
"8348","New York",2020-08-09,19790367.07,513,6,92.89229272,10.80067612,0,82.07420548,652.733271566573,8.91616084147659,1.06277638776828,-0.190790368411012,-2.51300184,-0.118110589999999,0,-2.10768725999999
"8349","New York",2020-08-10,19790367.07,478,7,90.73125093,10.72630515,0,80.2833005,651.826237567671,8.87231766356963,-0.907033998902648,-0.0438431779069592,-2.16104179,-0.0743709700000004,0,-1.79090498000001
"8350","New York",2020-08-11,19790367.07,667,6,88.91824204,10.69260159,0,78.80413622,649.730177055273,8.95341516390915,-2.09606051239803,0.0810975003395171,-1.81300889000001,-0.0337035599999993,0,-1.47916427999999
"8351","New York",2020-08-12,19790367.07,706,10,87.44495081,10.69587857,0,77.62766184,647.061165328369,9.01569002094347,-2.66901172690348,0.0622748570343266,-1.47329123,0.00327697999999899,0,-1.17647438
"8352","New York",2020-08-13,19790367.07,736,8,86.29824437,10.73172742,0,76.74041724,644.43527768595,8.91537891312094,-2.62588764241912,-0.100311107822534,-1.14670643999999,0.0358488500000007,0,-0.887244600000002
"8353","New York",2020-08-14,19790367.07,724,22,85.45944643,10.79450022,0,76.12383273,643.314034747584,8.57551187212315,-1.12124293836598,-0.339867040997792,-0.838797940000006,0.0627727999999994,0,-0.616584509999996
"8354","New York",2020-08-15,19790367.07,738,6,84.9039503,10.87736627,0,75.75385174,643.504499911313,8.11890401651827,0.190465163728845,-0.456607855604874,-0.555496129999995,0.0828660499999998,0,-0.369980990000002
"8355","New York",2020-08-16,19790367.07,609,7,84.60137977,10.97292711,0,75.60110043,643.141062643835,7.7014696550845,-0.363437267477707,-0.417434361433773,-0.302570530000011,0.095560840000001,0,-0.152751309999999
"8356","New York",2020-08-17,19790367.07,410,6,84.51570397,11.07317205,0,75.63104419,640.35811241185,7.47912309660002,-2.78295023198507,-0.222346558484484,-0.08567579999999,0.10024494,0,0.0299437599999948
"8357","New York",2020-08-18,19790367.07,662,11,84.60522434,11.16956357,0,75.80402867,630.338102972855,7.33157881519233,-10.0200094389953,-0.147544281407687,0.0895203700000025,0.0963915199999992,0,0.172984479999997
"8358","New York",2020-08-19,19790367.07,626,8,84.82316198,11.25350255,0,76.0758697,614.110787767096,7.11142649683932,-16.2273152057591,-0.220152318353008,0.217937639999988,0.083938980000001,0,0.271841030000004
"8359","New York",2020-08-20,19790367.07,599,-4,85.11929984,11.31682945,0,76.3994822,598.581505785396,6.93389326809474,-15.5292819816998,-0.177533228744585,0.296137860000002,0.0633268999999999,0,0.323612499999996
"8360","New York",2020-08-21,19790367.07,707,3,85.44180498,11.35208732,0,76.72670224,590.655596018579,6.91420625551232,-7.92590976681731,-0.0196870125824153,0.322505140000004,0.0352578700000006,0,0.32722004
"8361","New York",2020-08-22,19790367.07,651,7,85.73903058,11.35316079,0,77.0100677,590.902104962817,7.28493060784345,0.246508944238485,0.370724352331131,0.297225600000004,0.00107346999999969,0,0.283365459999999
"8362","New York",2020-08-23,19790367.07,581,12,85.96139041,11.31546683,0,77.20463223,594.705827218577,8.0171564492965,3.80372225575968,0.732225841453049,0.222359830000002,-0.0376939600000004,0,0.194564530000008
"8363","New York",2020-08-24,19790367.07,404,4,86.06360472,11.23634021,0,77.27011349,601.195723933118,8.8338983696107,6.48989671454126,0.816741920314199,0.102214309999994,-0.0791266200000003,0,0.0654812599999985
"8364","New York",2020-08-25,19790367.07,629,31,86.00771619,11.11597002,0,77.17374407,609.500756253701,9.45817095852528,8.30503232058322,0.624272588914579,-0.0558885300000043,-0.120370189999999,0,-0.096369420000002
"8365","New York",2020-08-26,19790367.07,568,3,85.7650888,10.95688136,0,76.89211128,622.817509283875,10.001731485537,13.3167530301735,0.543560527011703,-0.242627389999996,-0.15908866,0,-0.281632790000003
"8366","New York",2020-08-27,19790367.07,789,5,85.31759104,10.76336907,0,76.41215948,641.937447846759,10.6206444858212,19.1199385628842,0.618913000284204,-0.447497760000005,-0.193512290000001,0,-0.479951799999995
"8367","New York",2020-08-28,19790367.07,635,8,84.65790498,10.54123367,0,75.73126997,662.381852668972,11.1043854476351,20.4444048222126,0.483740961813895,-0.659686059999999,-0.222135399999999,0,-0.68088951
"8368","New York",2020-08-29,19790367.07,635,4,83.7896312,10.29757431,0,74.85716817,679.672004477131,11.2424298592359,17.2901518081591,0.138044411600776,-0.868273779999996,-0.243659360000001,0,-0.874101800000005
"8369","New York",2020-08-30,19790367.07,709,13,82.72650821,10.04004337,0,73.80695633,697.314297340775,10.9531880448392,17.6422928636439,-0.28924181439667,-1.06312299,-0.257530940000001,0,-1.05021183999999
"8370","New York",2020-08-31,19790367.07,649,27,81.49028471,9.776258715,0,72.60484046,718.041007167624,10.4064892788533,20.7267098268491,-0.546698765985839,-1.23622350000001,-0.263784654999998,0,-1.20211587
"8371","New York",2020-09-01,19790367.07,757,12,80.10889765,9.513788997,0,71.28022002,736.21223744157,9.76893747482444,18.1712302739462,-0.637551804028908,-1.38138705999999,-0.262469718,0,-1.32462044
"8372","New York",2020-09-02,19790367.07,710,6,78.61490318,9.259780991,0,69.86608374,746.188091646505,9.20713654629856,9.9758542049351,-0.561800928525875,-1.49399447,-0.254008006000001,0,-1.41413628000001
"8373","New York",2020-09-03,19790367.07,888,0,77.04419492,9.020767499,0,68.39773439,744.902740489961,8.542313497184,-1.28535115654415,-0.664823049114569,-1.57070826,-0.239013492,0,-1.46834935
"8374","New York",2020-09-04,19790367.07,863,7,75.43468297,8.802672233,0,66.91149509,736.772163809903,7.62469684601428,-8.1305766800582,-0.917616651169718,-1.60951195,-0.218095266000001,0,-1.48623929999999
"8375","New York",2020-09-05,19790367.07,799,3,73.82522288,8.610674746,0,65.44371948,727.379178785873,6.66439277827341,-9.39298502402983,-0.960304067740866,-1.60946009,-0.191997486999998,0,-1.46777561
"8376","New York",2020-09-06,19790367.07,729,0,72.25455149,8.448867107,0,64.02983255,722.306602597413,5.8715074794454,-5.07257618845972,-0.792885298828011,-1.57067139,-0.161807639000001,0,-1.41388693
"8377","New York",2020-09-07,19790367.07,525,19,70.76035319,8.320559814,0,62.70354674,716.036020661955,5.1381490043674,-6.27058193545781,-0.733358475078004,-1.49419829999999,-0.128307293000001,0,-1.32628580999999
"8378","New York",2020-09-08,19790367.07,557,15,69.37861457,8.22838169,0,61.49637567,703.864240762908,4.37077243632277,-12.1717798990472,-0.767376568044625,-1.38173862000001,-0.0921781239999984,0,-1.20717107
"8379","New York",2020-09-09,19790367.07,573,0,68.14287622,8.174220261,0,60.43709669,692.596913628779,3.80100450346485,-11.2673271341288,-0.569767932857918,-1.23573834999999,-0.0541614290000005,0,-1.05927898
"8380","New York",2020-09-10,19790367.07,756,-3,67.08350344,8.159488962,0,59.55126925,689.039689988077,3.66047193394697,-3.55722364070243,-0.140532569517884,-1.05937278,-0.014731299000001,0,-0.88582744
"8381","New York",2020-09-11,19790367.07,861,-3,66.22756624,8.185495852,0,58.86130934,699.234595014492,4.16174367263976,10.194905026415,0.501271738692795,-0.8559372,0.0260068900000014,0,-0.689959909999999
"8382","New York",2020-09-12,19790367.07,849,4,65.59950818,8.25369414,0,58.38729498,719.310987675968,5.08442016694703,20.0763926614758,0.922676494307265,-0.628058060000001,0.0681982879999996,0,-0.474014359999998
"8383","New York",2020-09-13,19790367.07,725,0,65.22164691,8.365656035,0,58.14754863,741.20551939239,6.01067539882181,21.8945317164229,0.926255231874786,-0.377861269999997,0.111961895,0,-0.239746349999997
"8384","New York",2020-09-14,19790367.07,586,8,65.11454822,8.52305678,0,58.15906308,756.854841583647,6.52268335021718,15.6493221912565,0.512007951395361,-0.107098690000001,0.157400744999999,0,0.01151445
"8385","New York",2020-09-15,19790367.07,767,9,65.29702346,8.727172155,0,58.43748835,763.477771714718,6.74819694953984,6.62293013107148,0.22551359932266,0.182475240000002,0.204115375000001,0,0.27842527
"8386","New York",2020-09-16,19790367.07,653,4,65.78588729,8.97867266,0,58.99685084,766.094467908107,7.04895992495235,2.61669619338898,0.300762975412516,0.48886383,0.251500505000001,0,0.559362489999998
"8387","New York",2020-09-17,19790367.07,893,28,66.59514601,9.27738264,0,59.84871261,768.343592569982,7.35813245804152,2.24912466187459,0.309172533089169,0.809258719999988,0.29870998,0,0.851861769999999
"8388","New York",2020-09-18,19790367.07,793,17,67.7347205,9.621986554,0,61.00089593,773.86380810651,7.60887473039414,5.52021553652787,0.250742272352619,1.13957449,0.344603913999999,0,1.15218332
"8389","New York",2020-09-19,19790367.07,983,-7,69.20894923,10.00971062,0,62.45599791,778.602262130114,7.48236640200853,4.73845402360394,-0.126508328385613,1.47422873000001,0.387724066000001,0,1.45510198
"8390","New York",2020-09-20,19790367.07,865,6,71.01475853,10.43587056,0,64.20958934,780.215748420499,6.95033182135312,1.61348629038503,-0.532034580655403,1.80580929999999,0.42615994,0,1.75359142999999
"8391","New York",2020-09-21,19790367.07,575,8,73.14021952,10.89365766,0,66.24880324,784.907398634757,6.38174820271992,4.69165021425783,-0.568583618633208,2.12546099000001,0.457787100000001,0,2.03921390000001
"8392","New York",2020-09-22,19790367.07,751,-5,75.56334938,11.37409899,0,68.55116259,798.880344429979,6.14559276040089,13.9729457952227,-0.236155442319027,2.42312986,0.48044133,0,2.30235935
"8393","New York",2020-09-23,19790367.07,666,0,78.25095316,11.86599312,0,71.08350479,820.766468694002,6.33780873436305,21.8861242640227,0.192215973962159,2.68760377999999,0.49189413,0,2.5323422
"8394","New York",2020-09-24,19790367.07,953,4,81.15757897,12.35595384,0,73.80104399,846.51380693627,6.74755802342784,25.7473382422684,0.409749289064791,2.90662581000001,0.489960719999999,0,2.71753919999999
"8395","New York",2020-09-25,19790367.07,909,28,84.22504428,12.82873467,0,76.6470046,878.299719746292,7.28364583016892,31.7859128100213,0.536087806741077,3.06746531,0.47278083,0,2.84596061000001
"8396","New York",2020-09-26,19790367.07,1006,4,87.38247804,13.26741146,0,79.55277962,918.301567713573,7.85487735715993,40.001847967281,0.571231526991016,3.15743375999999,0.438676790000001,0,2.90577501999999
"8397","New York",2020-09-27,19790367.07,868,7,90.54676446,13.65371039,0,82.43850924,975.747242419915,8.60071319287342,57.4456747063419,0.745835835713486,3.16428642000001,0.386298930000001,0,2.88572962000001
"8398","New York",2020-09-28,19790367.07,836,10,93.63264942,13.97778962,0,85.22331585,1048.90023566029,9.55247357103081,73.1529932403777,0.951760378157397,3.08588496,0.324079229999999,0,2.78480661
"8399","New York",2020-09-29,19790367.07,1188,4,96.56304026,14.23846685,0,87.83571289,1123.49130834397,10.4567531620791,74.5910726836801,0.90427959104832,2.93039083999999,0.260677230000001,0,2.61239703999999
"8400","New York",2020-09-30,19790367.07,1005,14,99.27292961,14.43690536,0,90.21760354,1185.25122138022,11.0601466364654,61.7599130362503,0.603393474386255,2.70988935000001,0.198438510000001,0,2.38189065
"8401","New York",2020-10-01,19790367.07,1383,4,101.716872,14.58029254,0,92.33099826,1259.07541881842,11.3456663615932,73.8241974381942,0.285519725127767,2.44394238999999,0.14338718,0,2.11339472
"8402","New York",2020-10-02,19790367.07,1601,41,103.8726938,14.67817922,0,94.1609368,1355.49160834448,11.5144777654151,96.4161895260581,0.168811403821955,2.1558218,0.0978866800000002,0,1.82993854
"8403","New York",2020-10-03,19790367.07,1728,-4,105.745605,14.74311219,0,95.71931623,1438.67894632248,11.6404051092019,83.1873379780066,0.125927343786818,1.8729112,0.0649329699999992,0,1.55837943
"8404","New York",2020-10-04,19790367.07,1226,11,107.3625268,14.79049821,0,97.03887938,1472.81658911652,11.7972726542243,34.1376427940411,0.156867545022349,1.6169218,0.0473860200000011,0,1.31956314999999
"8405","New York",2020-10-05,19790367.07,937,12,108.7569795,14.82925556,0,98.15804385,1463.77127344076,11.9881012378691,-9.04531567576146,0.190828583644786,1.3944527,0.0387573499999991,0,1.11916447
"8406","New York",2020-10-06,19790367.07,1394,5,109.9614868,14.86279788,0,99.11299788,1435.59171050259,12.1499492806161,-28.1795629381693,0.161848042747025,1.2045073,0.0335423200000005,0,0.954954029999996
"8407","New York",2020-10-07,19790367.07,1356,1,111.0110499,14.90062902,0,99.94087826,1379.73001840595,12.2576974183754,-55.8616920966467,0.107748137759284,1.0495631,0.0378311399999998,0,0.827880380000011
"8408","New York",2020-10-08,19790367.07,1835,-1,111.9538674,14.96188556,0,100.6908605,1287.63831525475,12.2862262870569,-92.0917031511922,0.0285288686815655,0.94281749999999,0.0612565400000005,0,0.749982239999994
"8409","New York",2020-10-09,19790367.07,1593,64,112.8238998,15.03988252,0,101.3970879,1162.38087259948,12.2482703829359,-125.257442655277,-0.0379559041210324,0.870032400000014,0.0779969600000001,0,0.706227400000003
"8410","New York",2020-10-10,19790367.07,1448,4,113.6469607,15.13535112,0,102.0841851,1010.97076934499,12.168806010275,-151.41010325449,-0.0794643726609436,0.823060899999987,0.0954685999999985,0,0.687097199999997
"8411","New York",2020-10-11,19790367.07,1143,-2,114.4503071,15.25187663,0,102.7757957,830.783334626831,12.0410765169655,-180.187434718155,-0.127729493309486,0.803346400000009,0.116525510000001,0,0.691610600000004
"8412","New York",2020-10-12,19790367.07,NA,11.30868492,115.2620974,15.38594538,0,103.4958864,619.193897580558,11.8583252508988,-211.589437046273,-0.182751266066653,0.811790299999998,0.134068750000001,0,0.7200907
"8413","New York",2020-10-13,19790367.07,NA,11.36234365,116.1117523,15.53963878,0,104.2685796,373.77239001983,11.6082676111684,-245.421507560728,-0.250057639730402,0.849654900000004,0.1536934,0,0.772693199999992
"8414","New York",2020-10-14,19790367.07,NA,11.43255652,117.0153862,15.71495418,0,105.1043755,95.1639482870729,11.2885689749583,-278.608441732757,-0.319698636210083,0.903633899999988,0.175315399999999,0,0.835795900000008
